Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Intervention,Leigh Roberts,No description available,Uncategorized,2023-03-31,0,en,No rating,http://books.google.co.in/books?id=yQqjzwEACAAJ&dq=subject:action&hl=&cd=52&source=gbs_api,http://books.google.com/books/content?id=yQqjzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Little Green Men,Matthew K. Manning,"Taking a rare day off from the Daily Planet newspaper, Clark Kent relaxes with his new sci-fi novel, Little Green Men. Then suddenly, the mild-mannered reporter hears a scream! Unable to ignore his other job as Superman, the world's greatest hero, he soar",Action,2010,55,en,No rating,http://books.google.co.in/books?id=Qq8WSgAACAAJ&dq=subject:action&hl=&cd=53&source=gbs_api,http://books.google.com/books/content?id=Qq8WSgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Four,James Phelan,Cambodia to find the last 13's tenth Dreamer. Can Sam outwit the ancient traps at the legendary temple of Angkor Wat?,Australian fiction,2014,192,en,No rating,http://books.google.co.in/books?id=1QcangEACAAJ&dq=subject:action&hl=&cd=54&source=gbs_api,http://books.google.com/books/content?id=1QcangEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Dark Ages,"Murphy & Murphy & Sapir, Warren Murphy, Sapir, Richard","In an effort to restore his great-grandfather's British Empire, Sir James Wylings recruits a group of knights to attack former British colonies and reclaim them. When Remo and Chiun are called in, Sir James responds by unleashing his weapons of mass destruction. Original.",Action,2005,0,en,No rating,http://books.google.co.in/books?id=6QqfAAAACAAJ&dq=subject:action&hl=&cd=55&source=gbs_api,http://books.google.com/books/content?id=6QqfAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Hunt for Hitler's,Preston William Child,"An explosive delivery finds David Purdue on someone's hit list but he has little time to try to find out his assailant's identity when he is pulled into another expedition of the Order of the Black Sun. As Dr. Nina Gould continues to try to lead the secret society, she looks to Purdue and Sam Cleave, her oldest allies, to help on her latest adventure -- unearthing a lost weapon of mass destruction that has been buried for decades, since the time of the World Wars. As secret war-time alliances are brought to light, current alliances are forged, but deception and paranoia looms large for everyone involved. And when the bomber stalking Purdue follows him on the Black Sun's Quest, things come to a fiery conclusion. From assassination attempts, shattered friendships, and destructive encounters, it will take everything Purdue, Nina, and Sam have to make it out of this expedition in one piece. -- Back cover.",Action,2021,253,en,No rating,http://books.google.co.in/books?id=9ZSpzgEACAAJ&dq=subject:action&hl=&cd=56&source=gbs_api,No thumbnail available
Black Lightning,Black Lightning,No description available,Action/Adventure,2020,No page count available,en,No rating,http://books.google.co.in/books?id=bPWBzgEACAAJ&dq=subject:action&hl=&cd=57&source=gbs_api,No thumbnail available
The Amazing Gribbles,"Joy Cowley, Lisa Coutts",When the Gribble children's python chases away their cook they have to find a way to make dinner. Luckily they're great at inventing things and robot JB007 with its cooking-tool fingers seems to be just what they need. Or is it... Suggested level: primary.,Children's stories,2008,20,en,No rating,http://books.google.co.in/books?id=-J9sPgAACAAJ&dq=subject:action&hl=&cd=58&source=gbs_api,http://books.google.com/books/content?id=-J9sPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Silver Shadow,Dan Lee,"The Tangshan Tigers are back in training and ready for a break from solving crimes. But when their head teacher, Mr Wu, starts acting suspiciously, the Tigers smell a rat and know it's up to them to solve the sinister case. Can they uncover the mystery of Mr Wu before the school's reputation is ruined. . . forever?",Action,2008,151,en,No rating,http://books.google.co.in/books?id=Rd5uzgEACAAJ&dq=subject:action&hl=&cd=59&source=gbs_api,No thumbnail available
Sky Hammer,Don Pendleton,"The Sky Hammer is brilliant technology--cheap to make, easy to deploy, and impossible to stop. Now, it's fallen into hostile hands and a global demonstration of its accuracy leaves little doubt that this could be the end for Stony Man and the world. Original.",Fiction,2006,0,en,No rating,http://books.google.co.in/books?id=euRRPgAACAAJ&dq=subject:action&hl=&cd=60&source=gbs_api,http://books.google.com/books/content?id=euRRPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Red & Red 2,Robert Schwentke,No description available,Action,2010,No page count available,en,No rating,http://books.google.co.in/books?id=96D6zgEACAAJ&dq=subject:action&hl=&cd=61&source=gbs_api,No thumbnail available
"The Maturation of Teilhard de Chardin's Thought on Suffering, the Cross and Human Action",Kathryn Howe,No description available,Action,1992,112,en,No rating,http://books.google.co.in/books?id=pCO5xQEACAAJ&dq=subject:action&hl=&cd=62&source=gbs_api,No thumbnail available
The Long Kiss Goodnight,"Geena Davis, Samuel L. Jackson, Patrick Malahide, Renny Harlin, New Line Cinema Corporation",Press kit includes 1 pamphlet and 3 1/2 photographs.,Uncategorized,1996,No page count available,en,No rating,http://books.google.co.in/books?id=UD7GSgAACAAJ&dq=subject:action&hl=&cd=63&source=gbs_api,No thumbnail available
Snow Skiing Scrapes and Scares,Eleanor Hughes,"The weather looks perfect for skiing, so Jenna and Gran get up early to drive to the mountain and make the most of the day. Little do they know that their day is not going to be as perfect as they think! Their car sliding on black ice and then a crash on the ski slopes are just two of the surprises in store for Jenna and Gran. Find out what else happens to them during their event-filled day, and how they end up on the TV sports news.",Readers,2010,36,en,No rating,http://books.google.co.in/books?id=eNmduAAACAAJ&dq=subject:action&hl=&cd=64&source=gbs_api,http://books.google.com/books/content?id=eNmduAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Merlin Mission Collection,Mary Pope Osborne,A collection of childrens stories.,Juvenile Fiction,2017-05-02,0,en,No rating,http://books.google.co.in/books?id=tuSNEAAAQBAJ&dq=subject:action&hl=&cd=65&source=gbs_api,http://books.google.com/books/content?id=tuSNEAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Re-gifters,"Mike Carey, Sonny Liew, Marc Hempel","Korean-American Jen Dik Seong, known as Dixie to her friends, puts most of her money and energy into the martial art of hapkido, but she nearly loses her competitive edge when she falls for fellow hapkido enthusiast Adam--a boy who soon makes it obvious he is not worthy of her affection.",Action,2007,0,en,No rating,http://books.google.co.in/books?id=XLBtngEACAAJ&dq=subject:action&hl=&cd=66&source=gbs_api,http://books.google.com/books/content?id=XLBtngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Parasite's Power Drain,Eric Fein,"As the sun sets in Metropolis, the electricity suddenly goes out, and a crime wave erupts throughout the darkened city. This is a job for Superman! But as the Man of Steel restores order, an even bigger problem arrives . . . the evil Parasite. This power-",Action,2010,55,en,No rating,http://books.google.co.in/books?id=WhkqSgAACAAJ&dq=subject:action&hl=&cd=67&source=gbs_api,http://books.google.com/books/content?id=WhkqSgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Umbrella Academy,Unknown Author,No description available,Action/Adventure,2021,No page count available,en,No rating,http://books.google.co.in/books?id=-WGJzgEACAAJ&dq=subject:action&hl=&cd=68&source=gbs_api,No thumbnail available
Jimmy Coates,Joe Craig,"In this action-packed sequel to ""Jimmy Coates: Assassin?,"" government agency NJ7 wants Jimmy working for them or they want him dead. Not only must he fight off someone as dangerous as himself, he must also confront the man he fears the most--his father.",Action,2006,14,en,No rating,http://books.google.co.in/books?id=cU5oq4UOCyUC&dq=subject:action&hl=&cd=69&source=gbs_api,http://books.google.com/books/content?id=cU5oq4UOCyUC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Priest,Unknown Author,No description available,Uncategorized,2011,No page count available,de,No rating,http://books.google.co.in/books?id=7STPzgEACAAJ&dq=subject:action&hl=&cd=70&source=gbs_api,No thumbnail available
Pokemon,Jack Devin,"Ash thought his life couldn't show signs of improvement, however with a chance experience with his older brother sibling starts a cycle that will change his life for eternity. Adventure/Romance",Action,2016-09-19,76,en,No rating,http://books.google.co.in/books?id=KGcwvgAACAAJ&dq=subject:action&hl=&cd=71&source=gbs_api,http://books.google.com/books/content?id=KGcwvgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Countdown,Sam Hutton,"Mickey Stone, the head of London's most powerful gangland organisation, is out of prison. Maddie is no stranger to Mickey. He was responsible for the death of her mother. 11 yrs+",Action,2003,228,en,No rating,http://books.google.co.in/books?id=_NxajePUVpYC&dq=subject:action&hl=&cd=72&source=gbs_api,http://books.google.com/books/content?id=_NxajePUVpYC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Sons of a Citizen Soldier,Mark Abernathy,"Sons of a Citizen Soldier is the action-packed tale of a father and two sons negotiating six turbulent months in 1970 as they traverse a changing world. The father, known as Cope, is a stoic World War II pilot and prisoner of war survivor. His eldest son, Elliot, is a conscientious objector, while Elliot's younger brother has volunteered to go to Vietnam. Their tale starts in the mountains of Northern California and spans the Florida Keys, the Bahamas, and beyond as they encounter a colorful cast of villains and heroes and dispatch with each appropriately. Sons of a Citizen Soldier captures the spirit of the times and a constant ethos prevails: good will overcome evil and violence is justified.",Fiction,2019-10-15,346,en,No rating,http://books.google.co.in/books?id=OnnSygEACAAJ&dq=subject:action&hl=&cd=73&source=gbs_api,http://books.google.com/books/content?id=OnnSygEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Jumanji,Unknown Author,"Jumanji Deluxe Board Game takes you and your fellow adventurers on a quest through the jungle, solving riddles, surviving events, and completing challenges while trying not to lose your Life Tokens. Press the electronic Green Dome and hear the beating drums of Jumanji. Look inside -- mysterious riddles and dangerous events magically appear, illuminating from the depths. Each player races to be the first to reach the center of the jungle and yell ""JUMANJI!"" to win. But if ANY player loses all their Life Tokens, ALL players lose!",Action,2021,0,en,No rating,http://books.google.co.in/books?id=GyCq0AEACAAJ&dq=subject:action&hl=&cd=74&source=gbs_api,No thumbnail available
The Deadly Double,"David Seidman, Jerry Siegel, Joe Shuster","Superman, the Man of Steel, defeats aliens and super-villains, and rescues Lois Lane and Jimmy Olsen. Featuring new stories, with original art by DC illustrators, the books in this series bring the adventures of DC's ultimate hero to a younger readership.",Children's stories,2010,56,en,No rating,http://books.google.co.in/books?id=Vl0jSgAACAAJ&dq=subject:action&hl=&cd=75&source=gbs_api,http://books.google.com/books/content?id=Vl0jSgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Perfect Portrait,John Paul Shuman,"The Perfect Portrait is a tale of self-discovery for one young boy, Jay, whose life was taken just moments after his birth. In lieu of this, his grief-stricken mother, Serena, enlisted the aid of a person she has heard of in her travels, in the hope that, perhaps, his soul could be saved. With the purchase of a pendant and a few drops of blood, Serena enlisted the aid of a woman named Glenda, who was known to those as a ""Spirit Bridge."" Using craft widely forbidden to those not aware, she restores Jay's soul but takes it upon herself to care for him. Glenda does not tell Serena she will be Jay's caretaker until the time is right. Time passes, and eventually Jay discovers the pendant, left in his closet. The words etched on the back do not resonate with him at the moment, yet through the pendant, he is later discovered by Serena, who transports her son to a realm unlike anything he could have imagined. At this moment, a journey of discovery, both of self and the realm around Jay begins... About the Author John Paul Shuman Jr, thirty-two, currently resides in the small town of Moultrie, Georgia, where he was born and raised. Ever since he was a child, Shuman has enjoyed taking pencil to paper, creating realms and situations leaving one to ponder the very facets that make up life itself. Shuman's other interests lie in classical music and the sounds of nature, which he uses to focus during long writing endeavors. He enjoys having long dialogues with others concerning the deeper facets of existence and the very workings behind our decisions, not only as humans or ""mortals"" but as part of a grander scheme.",Uncategorized,2023-08-03,0,en,No rating,http://books.google.co.in/books?id=GLEZ0AEACAAJ&dq=subject:action&hl=&cd=76&source=gbs_api,http://books.google.com/books/content?id=GLEZ0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
