Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Never Let Me Go,Kazuo Ishiguro,"**OVER 1 MILLION COPIES SOLD** SHORTLISTED FOR THE BOOKER PRIZE 'Brilliantly executed.' MARGARET ATWOOD 'A page-turner and a heartbreaker.' TIME 'Masterly.' SUNDAY TIMES One of the most acclaimed novels of the 21st Century, from the Nobel Prize-winning author Kazuo Ishiguro imagines the lives of a group of students growing up in a darkly skewed version of contemporary England. Narrated by Kathy, now thirty-one, Never Let Me Go dramatises her attempts to come to terms with her childhood at the seemingly idyllic Hailsham School and with the fate that has always awaited her and her closest friends in the wider world. A story of love, friendship and memory, Never Let Me Go is charged throughout with a sense of the fragility of life. 'Exquisite.' GUARDIAN 'A feat of imaginative sympathy.' NEW YORK TIMES What readers are saying: 'A book I will return to again and again, and one that keeps me thinking even after finishing it.' 'I loved it, every single word of it.' 'It took me wholly by surprise.' 'Utterly beautiful.' 'Essentially perfect.'",Fiction,2009-01-08,274,en,3,http://books.google.co.in/books?id=JAzxznMKiq4C&pg=PP1&dq=fiction&hl=&cd=16&source=gbs_api,http://books.google.com/books/content?id=JAzxznMKiq4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Legal Fiction,Chandan Pandey,"This is like Kafka in Deoria. Or Camus in the cow belt. But more accurate to say that Legal Fiction is an urgent, literary report about how truth goes missing in our land. I read it with a racing heart. -- Amitava Kumar, author of The Lovers Chandan Pandey goes looking for the story that lurks just out of sight, getting under the skin of news headlines and extracting a story that is as compelling as it is devastating. -- Annie Zaidi, author of Prelude to a Riot Chandan Pandey has written a brilliant, gripping political novel. Legal Fiction is a nuanced, absorbing snapshot of our times -- it captures the minefield of hate politics, the intricate almost invisible fault-lines in relationships, and the power of art in imagining a better society. -- Meena Kandasamy, author of When I Hit You The Hindi novel was already destined to be a marker for this era. Now this translation fills a big gap, for no work originally written in English in India has scratched the surface of what Legal Fiction approaches the cold, dark centre of. Here, in the form of a thriller and the tone of an elegy, is a sharp look at a terrifying Indian -ism and the currents against it. Be ready for a heart of darkness. -- Tanuj Solanki, author of Diwali in Muzaffarnagar Legal fiction: A rule assuming as true something that is clearly false. Often used to get around the provisions of constitutions and legal codes. A late-night phone call from his ex-girlfriend Anasuya forces writer Arjun Kumar to leave his wife and home in Delhi and travel to the mofussil town of Noma on the UP-Bihar border. The reason -- Anasuya's husband, Rafique Neel, a college professor and theatre director, has mysteriously disappeared. Soon after he arrives, Arjun realizes that things are not as they seem: the police are refusing to register a missing-persons case, Rafique's student Janaki has also disappeared, and the locals are determined to turn it into a case of 'love jihad'. And when Arjun begins to dig deeper, what he finds endangers him and everyone around him. Inspired by true events from today's India, Legal Fiction is a brilliant existential thriller and a chilling parable of our times.",Fiction,2021-07-02,119,en,No rating,http://books.google.co.in/books?id=QLMvEAAAQBAJ&printsec=frontcover&dq=fiction&hl=&cd=17&source=gbs_api,http://books.google.com/books/content?id=QLMvEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
That Night,Nidhi Upadhyay,"What happens when an innocent prank goes horribly wrong? Natasha, Riya, Anjali and Katherine were best friends in college - each different from the other yet inseparable - until that night. It was the night that began with a bottle of whisky and a game of Ouija but ended with the death of Sania, their unlikeable hostel mate. The friends vowed never to discuss that fateful night, a pact that had kept their friendship and guilt dormant for the last twenty years. But now, someone has begun to mess with them, threatening to reveal the truth that only Sania knew. Is it a hacker playing on their guilt or has Sania's ghost really returned to avenge her death? As the faceless enemy closes in on them, the friends come together once again to recount what really happened that night. But when the story is retold by each of them, the pieces don't fit. Because none of them is telling the whole truth . . . That Night is a dark, twisted tale of friendship and betrayal that draws you in and confounds you at every turn.",Fiction,2021-04-05,237,en,5,http://books.google.co.in/books?id=TnEhEAAAQBAJ&pg=PP1&dq=fiction&hl=&cd=18&source=gbs_api,http://books.google.com/books/content?id=TnEhEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Radiance,Catherynne M. Valente,"Severin Unck is the headstrong young daughter of a world famous film director. She has inherited her father's love of the big screen but not his exuberant gothic style of filmmaking. Instead, Severin makes documentaries, artful and passionate and even rather brave - for she is a realist in a fantastic alternate universe, in which Hollywood occupies the moon, Mars is rife with lawless saloons, and the solar system contains all manner of creatures, cults and colonies. For Severin's latest project she leads her crew to the watery planet of Venus to investigate the disappearance of a diving colony there. But something goes wrong during the course of their investigations; and her crew limp home without her. All that remains of Severin are fragments. Can these snippets of scenes and shots, voices and memories, pages and recordings be collected and pieced together to tell the story of her life - and shed light on the mystery of her vanishing? Clever, dreamy, strange and beautifully written - Radiance is a novel about how stories give form to worlds.",Fiction,2015-10-20,423,en,No rating,http://books.google.co.in/books?id=N75tCQAAQBAJ&printsec=frontcover&dq=fiction&hl=&cd=19&source=gbs_api,http://books.google.com/books/content?id=N75tCQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Dune,Frank Herbert,"• DUNE: PART TWO • THE MAJOR MOTION PICTURE Directed by Denis Villeneuve, screenplay by Denis Villeneuve and Jon Spaihts, based on the novel Dune by Frank Herbert • Starring Timothée Chalamet, Zendaya, Rebecca Ferguson, Josh Brolin, Austin Butler, Florence Pugh, Dave Bautista, Christopher Walken, Stephen McKinley Henderson, Léa Seydoux, with Stellan Skarsgård, with Charlotte Rampling, and Javier Bardem Frank Herbert’s classic masterpiece—a triumph of the imagination and one of the bestselling science fiction novels of all time. Set on the desert planet Arrakis, Dune is the story of Paul Atreides—who would become known as Muad'Dib—and of a great family's ambition to bring to fruition mankind's most ancient and unattainable dream. A stunning blend of adventure and mysticism, environmentalism and politics, Dune won the first Nebula Award, shared the Hugo Award, and formed the basis of what is undoubtedly the grandest epic in science fiction.",Fiction,2003-08-26,897,en,5,http://books.google.co.in/books?id=p1MULH7JsTQC&printsec=frontcover&dq=fiction&hl=&cd=20&source=gbs_api,http://books.google.com/books/content?id=p1MULH7JsTQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Sense and Syllogism: Logic in Life,Aparna Tulpule,"Common sense meets formal syllogism. This book is for you if you have never studied logic, if you believe you have no use for logic, or if you have no idea what logic is. Just a few basic ideas in logic are presented with a lot of examples from current events and literature. If you wish to prepare for competitive exams - MBA, CAT, IAS, PCS, State Civil Services, this book will definitely enhance your logical reasoning skills to help you tackle exam questions and life equally logically. Enjoy finding out how textbook logic pops up everywhere in life. About the Author: Aparna Tulpule is a logic enthusiast, not an expert. She is inviting you to share something she found interesting — the academic subject of logic and the way it pops up everywhere.",Philosophy,2019-05-15,210,en,4,http://books.google.co.in/books?id=89WuDwAAQBAJ&printsec=frontcover&dq=fiction&hl=&cd=21&source=gbs_api,http://books.google.com/books/content?id=89WuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Tales of Mother Goose,Charles Perrault,Collection of favorite tales including Sleeping Beauty and Bluebeard.,Children,1901,102,en,No rating,http://books.google.co.in/books?id=b-gpAQAAMAAJ&printsec=frontcover&dq=fiction&hl=&cd=22&source=gbs_api,http://books.google.com/books/content?id=b-gpAQAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Creating Short Fiction,Damon Knight,"Distilled from decades of teaching and practice, 'Creating Short Fiction' offers no-nonsense advise on structure, pacing, dialogue, getting ideas, and much more.",Language Arts & Disciplines,1997-03-15,226,en,No rating,http://books.google.co.in/books?id=ANfI-0uMyXwC&dq=fiction&hl=&cd=23&source=gbs_api,http://books.google.com/books/content?id=ANfI-0uMyXwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Stories We Never Tell,Savi Sharma,"There are stories we never talk about. Stories we are afraid to share. Simply because they hurt too much or no one wants to listen to them. Such was the story of Jhanvi, who is a budding social media influencer. She appears to have it all together, living her ideal life, but something is missing: Jhanvi has this impossible need that drives her to be more perfect than any person could possibly be. And the story of Ashray, who had a rocky start in life. With hard work and determination, he translates his dreams into reality, but his deep-seated insecurities come to the fore when life throws him a curveball. As their stories intersect, their lives change in ways they never expected. In a world of loss, darkness and destruction, will Jhanvi and Ashray be able to tell a story of hope, light and recovery?",Fiction,2022-12-22,204,en,No rating,http://books.google.co.in/books?id=xWScEAAAQBAJ&pg=PP1&dq=fiction&hl=&cd=24&source=gbs_api,http://books.google.com/books/content?id=xWScEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
"Medusa ""Through the Eyes of the Gorgon""",Skevi Philippou,"The author takes us on a journey of discovery as the protagonist discovers that she possesses the astonishing gift of sight but also an abundance of compassion and love for humanity that is unmatched by any God. The author in her adoring portrayal so eloquently and intimately engages with and unravels the infamous Grecian Myth of the great and powerful Medusa. This myth denied Medusa her voice forever condemning her fragmented monstrous form whereas this wonderful story celebrates and gives Medusa back what she had lost for centuries. However, evil has many faces as Medusa unveils the horrid guises of ""the righteous"" and guides us through the difference between truth and verisimilitude. Condemned to live a half-life in the shadows, her deadly stare forbids any hope of any human contact, she is made to be the repulsive monster that everyone fears they too could become. But her story does not end there. She rewrites history as this so called ""monster"" holds a mirror up defiantly to the gods and to us.",Fiction,2018-01-03,241,en,5,http://books.google.co.in/books?id=xORFDwAAQBAJ&printsec=frontcover&dq=fiction&hl=&cd=25&source=gbs_api,http://books.google.com/books/content?id=xORFDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
