Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
True Evil,Greg Iles,"""True Evil tells the story of a divorce attorney who may be orchestrating the deaths of his clients' spouses, bringing new meaning to the phrase ""'til death do us part."""" ""Dr. Chris Shepard is thirty-six years old, newly married, and well on his way to a perfect life. Or so he believes. But that future is forever cast into doubt the day Special Agent Alexandra Morse walks into his office and drops a bombshell: Dr. Shepard's beautiful new wife is plotting his murder. Shepard is so shocked that he almost throws Agent Morse out of his office. Yet once he is alone, doubt begins to gnaw at him. Paranoia magnifies the small cracks in his marital relationship, and soon he can have no peace unless he knows the truth. When Agent Morse reappears, Chris agrees to act as bait to help her unravel the divorce lawyer's scheme, which may already have cost nine unsuspecting spouses their lives."" ""At the center of the mystery lies a maddeningly simple question: If these people really were murdered, why can't the FBI prove it? Rigorous autopsies have uncovered no forensic evidence of foul play, and the police believe no crimes have occurred. As Dr. Shepard and Agent Morse struggle against an invisible adversary, Shepard realizes that he's working with a desperate woman. The reason: the killer's last known victim was Alex Morse's sister, who from her deathbed accused her husband of murder and extracted a vow that Alex save her ten-year-old nephew from his father. This has driven Alex to risk both her life and her career to fulfill that vow. But Chris Shepard soon feels desperation of his own. As he probes his wife's hidden past, he is confronted by the probability that the woman he loves wants him dead.""--BOOK JACKET.",Fiction,2007-09-25,672,en,No rating,http://books.google.co.in/books?id=Yg4mDwAAQBAJ&printsec=frontcover&dq=subject:mystery&hl=&cd=24&source=gbs_api,http://books.google.com/books/content?id=Yg4mDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Angels and Demons,Dan Brown,"The murder of a world-famous physicist raises fears that the Illuminati are operating again after centuries of silence, and religion professor Robert Langdon is called in to assist with the case.",Anti-Catholicism,2005,536,en,No rating,http://books.google.co.in/books?id=4N_vmQGYwyAC&dq=subject:mystery&hl=&cd=25&source=gbs_api,http://books.google.com/books/content?id=4N_vmQGYwyAC&printsec=frontcover&img=1&zoom=1&source=gbs_api
QBD Murder on the Orient Express,Agatha Christie,No description available,Uncategorized,2015-06-08,No page count available,en,No rating,http://books.google.co.in/books?id=VHYXrgEACAAJ&dq=subject:mystery&hl=&cd=26&source=gbs_api,No thumbnail available
The Redbreast,Jo Nesbo,"The Redbreast"" is the winner of the Glass Key prize for the best Nordic crimenovel, and has been voted Norways best work of crime fiction.",Fiction,2006,532,en,No rating,http://books.google.co.in/books?id=SPSn4HdxigkC&dq=subject:mystery&hl=&cd=27&source=gbs_api,http://books.google.com/books/content?id=SPSn4HdxigkC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Memoirs of Sherlock Holmes,Arthur Conan Doyle,No description available,"Detective and mystery stories, English",1988,256,en,No rating,http://books.google.co.in/books?id=QsW0uQAACAAJ&dq=subject:mystery&hl=&cd=28&source=gbs_api,http://books.google.com/books/content?id=QsW0uQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
And Then There Were None and Selected Plays,Agatha Christie,Compiles four of Christie's stage dramas.,"Detective and mystery plays, English",2014,0,en,No rating,http://books.google.co.in/books?id=Ne6aoAEACAAJ&dq=subject:mystery&hl=&cd=29&source=gbs_api,http://books.google.com/books/content?id=Ne6aoAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Blessed Are Those Who Thirst,Anne Holt,Criminal investigating officer Hanne Wilhelmsen considers the possibility of a serial killer as she tracks down a series of numbers written in blood appearing on walls all over Oslo.,Fiction,2012-12-18,232,en,No rating,http://books.google.co.in/books?id=KWW_JuNf3PUC&printsec=frontcover&dq=subject:mystery&hl=&cd=30&source=gbs_api,http://books.google.com/books/content?id=KWW_JuNf3PUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
The Secret of Chimneys,Agatha Christie,"""The text of this Large Print edition is unabridged""--T.p. verso.","Battle, Superintendent (Fictitious character)",2013,0,en,No rating,http://books.google.co.in/books?id=Ipy9MgEACAAJ&dq=subject:mystery&hl=&cd=31&source=gbs_api,http://books.google.com/books/content?id=Ipy9MgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Runaway Jury,John Grisham,The jury in a Mississippi tobacco trial appears to be manipulated and controlled.,Fiction,1997,568,en,3,http://books.google.co.in/books?id=KA4hwzlnclsC&dq=subject:mystery&hl=&cd=32&source=gbs_api,http://books.google.com/books/content?id=KA4hwzlnclsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Paper Money,Ken Follett,"Paper Money is a tautly woven, intriguing story of a single day in the life of the London Evening Post. As various stories break--the awarding of an oil-drilling contract, a mammoth cash robbery, the blackmailing of a politician--awkward questions begin to tie the events together, but will the full story ever make the headlines? By the grand master of suspense, Ken Follett (The Modigliani Scandal). First time published in the United States. Copyright © Libri GmbH. All rights reserved.",Fiction,1987-10-06,260,en,4,http://books.google.co.in/books?id=_k5PUIaonrQC&dq=subject:mystery&hl=&cd=33&source=gbs_api,http://books.google.com/books/content?id=_k5PUIaonrQC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The ABC Murders,Agatha Christie,"When Alice Ascher is murdered in Andover, Hercule Poirot is already onto the clues. Alphabetically speaking, it's one down, 25 to go. This classic mystery is now repackaged in a digest-sized edition for young adults. Reissue.","Detective and mystery stories, English",1993,224,en,No rating,http://books.google.co.in/books?id=BKjCQgAACAAJ&dq=subject:mystery&hl=&cd=34&source=gbs_api,http://books.google.com/books/content?id=BKjCQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Shape of Water,Andrea Camilleri,Follows Sicilian detective Inspector Montalbano as he investigates the suspicious death of an engineer who had made a name for himself in a small town.,Fiction,2002,240,en,4,http://books.google.co.in/books?id=e1BlAAAAMAAJ&dq=subject:mystery&hl=&cd=35&source=gbs_api,http://books.google.com/books/content?id=e1BlAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Road to Gandolfo,Robert Ludlum,A humourous tale where the premis is to kidnap Pope Francesco I and ransom him off for every catholic in the world.,Fiction,1992,322,en,No rating,http://books.google.co.in/books?id=DLOS4iKf2GoC&dq=subject:mystery&hl=&cd=36&source=gbs_api,http://books.google.com/books/content?id=DLOS4iKf2GoC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Hannibal,Thomas Harris,"WORTH THE WAIT. . . Harris's writing bears the hallmarks of honed perfection. . . this piece of literature is popular fiction only in the sense that it will sell. And sell. . . LOOK NO FURTHER FOR THE CHILLER OF THE YEAR' Peter Millar, The times 'Insanely",Dangerously mentally ill,2000,580,en,4.5,http://books.google.co.in/books?id=av8SBXdrG7YC&dq=subject:mystery&hl=&cd=37&source=gbs_api,http://books.google.com/books/content?id=av8SBXdrG7YC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The No. 1 Ladies' Detective Agency,Alexander McCall Smith,"Set in Africa, with an engaging heroine who could give Miss Marple a run for her money.",Fiction,1998,240,en,No rating,http://books.google.co.in/books?id=xNYKAQAAMAAJ&dq=subject:mystery&hl=&cd=38&source=gbs_api,http://books.google.com/books/content?id=xNYKAQAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Contest,Matthew Reilly,"From the ""New York Times"" bestselling author of ""Scarecrow"" comes an action-packed novel about a doctor and his daughter trapped in New York's Public Library by a contest with a fatal outcome. Martin's Press.",Fiction,2005-12-27,452,en,4.5,http://books.google.co.in/books?id=fVXhWW7ZRkwC&dq=subject:mystery&hl=&cd=39&source=gbs_api,http://books.google.com/books/content?id=fVXhWW7ZRkwC&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Da Vinci Code,Dan Brown,"Harvard professor Robert Langdon receives an urgent late-night phone call while on business in Paris: the elderly curator of the Louvre, Jacques Sauni're, has been brutally murdered inside the museum. Alongside the body, police have found a series of baffling codes. As Langdon and a gifted French cryptologist, Sophie Neveu, begin to sort through the bizarre riddles, they are stunned to find a trail that leads to the works of Leonardo Da Vinci - and suggests the answer to a mystery that stretches deep into the vault of history. Langdon suspects the late curator was involved in the Priory of Sion - a centuries old secret society - and has sacrificed his life to protect the Priory's most sacred trust: the location of a vastly important religious relic hidden for centuries. But it now appears that Opus Dei, a clandestine sect that has long plotted to seize the Prirory's secret, has now made its move. Unless Langdon and Neveu can decipher the labyrinthine code and quickly assemble the pieces of the puzzle, the Priory's secret - and a stunning historical truth - will be lost forever. Breaking the mould of traditional suspense novels, The DA VINCI CODE is simultaneously lightning-paced, intelligent and intricately layered with remarkable research and detail. And in this exclusive edition Dan Brown allows the reader behind the scenes of the novel which now incorporates over 150 photographs and illustrations throughout the text showing the rich historical tapestry from which he drew his inspiration. The visual sources which provide both the backdrop and the stimulus for the novel's action are revealed for the first time and uniquely complement the reading experience.",Art museum curators,2004,484,en,5,http://books.google.co.in/books?id=A-AS46wG0p8C&dq=subject:mystery&hl=&cd=40&source=gbs_api,http://books.google.com/books/content?id=A-AS46wG0p8C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Rule of Four,"Ian Caldwell, Dustin Thomason","Famous for its hypnotic power over those who study it, the book may finally reveal its secrets - to Tom Sullivan, whose father was obsessed with it, and Paul Harris, whose future depends on it - when an ancient diary surfaces. Armed with the final clue, the two friends delve into a world of forgotten erudition, strange sexual appetites, and terrible violence. But just as they begin to realize the magnitude of their discovery, the campus is rocked: a longtime student of the book has been murdered.",Fiction,2005,626,en,No rating,http://books.google.co.in/books?id=IYZRU3i0m-QC&dq=subject:mystery&hl=&cd=41&source=gbs_api,http://books.google.com/books/content?id=IYZRU3i0m-QC&printsec=frontcover&img=1&zoom=1&source=gbs_api
Why Didn't They Ask Evans?,Agatha Christie,"While playing an erratic round of golf, Bobby Jones slices his ball over the edge of a cliff. On the rocks below he finds a crumpled body of a dying man. With his final breath the man says, Why didn't they ask Evans? Haunted by these words, Bobby sets out to solve the mystery.",Detective and mystery stories,1998,216,en,No rating,http://books.google.co.in/books?id=OtNovwEACAAJ&dq=subject:mystery&hl=&cd=43&source=gbs_api,http://books.google.com/books/content?id=OtNovwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Nine Nights,Bernardo Carvalho,"In August 1939, a brilliant, privileged twenty-seven-year-old American ethnologist mysteriously commits suicide in Brazil, while studying among the tribes of the Amazonian basin. He leaves behind him seven letters, alleging different motives for his suicide: to some, he said he had contracted a terrible disease; to others, he said that he could not recover from his wife's betrayal with his own brother. (But he wasn't married, and he didn't have a brother.) Half a century later, intrigued by this unexplained mystery and the fragmentary evidence, the narrator sets out to discover the truth. He quickly becomes obsessed by the idea that the dead man must have left behind an eighth letter. Slipping between fact and fiction, reality and illusion, imagination and memory, this remarkable novel charts the narrator's increasingly personal quest to discover the true fate of the young anthropologist. As the reader watches, his search slowly drives him mad, a Marlow haunted by the fate of his own Kurtz.-- Back cover.",Americans,2008,226,en,No rating,http://books.google.co.in/books?id=5XDdP-5YxUsC&dq=subject:mystery&hl=&cd=47&source=gbs_api,http://books.google.com/books/content?id=5XDdP-5YxUsC&printsec=frontcover&img=1&zoom=1&source=gbs_api
"Mr. Parker Pyne, Detective",Agatha Christie,"Short stories about an assortment of people who respond to an ad in the paper worded: Are you happy? If not, consult Mr. Parker Pyne, 17 Richmond Street.",Detective and mystery stories,1961,214,en,No rating,http://books.google.co.in/books?id=KGfc6lEu170C&dq=subject:mystery&hl=&cd=48&source=gbs_api,http://books.google.com/books/content?id=KGfc6lEu170C&printsec=frontcover&img=1&zoom=1&source=gbs_api
The Girl with the Dragon Tattoo,Stieg Larsson,"Perfectly timed before the July publication of Larsson's second book in this series--""The Girl Who Played with Fire""--this international publishing sensation introduces readers to Mikael Blomqvist and Lisbeth Salander, the stars of both contagiously exciting books.",Computer hackers,2008,0,en,No rating,http://books.google.co.in/books?id=wU9yngEACAAJ&dq=subject:mystery&hl=&cd=49&source=gbs_api,http://books.google.com/books/content?id=wU9yngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Crooked House,Agatha Christie,"Shakespeare Survey is a yearbook of Shakespeare studies and production. Since 1948 Survey has published the best international scholarship in English and many of its essays have become classics of Shakespeare criticism. Each volume is devoted to a theme, or play, or group of plays; each also contains a section of reviews of the previous year's textual and critical studies and of major British performances. The books are illustrated with a variety of Shakespearean images and production photographs. The current editor of Survey is Peter Holland. The first eighteen volumes were edited by Allardyce Nicoll, numbers 19-33 by Kenneth Muir and numbers 34-52 by Stanley Wells. The virtues of accessible scholarship and a keen interest in performance, from Shakespeare's time to our own, have characterized the journal from the start. For the first time, numbers 1-50 are being reissued in paperback, available separately and as a set.",Uncategorized,1995,188,en,No rating,http://books.google.co.in/books?id=cVFNPgAACAAJ&dq=subject:mystery&hl=&cd=50&source=gbs_api,No thumbnail available
The Mystery of Edwin Drood,Charles Dickens,Tells of the mysterious murder of Edwin Drood in mid-nineteenth century England.,Fiction,1989,328,en,No rating,http://books.google.co.in/books?id=w6VaAAAAMAAJ&dq=subject:mystery&hl=&cd=51&source=gbs_api,http://books.google.com/books/content?id=w6VaAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api
Riverboat Ruse,Carolyn Keene,Nancy is on a riverboat mystery cruise when an actual theft occurs.,Juvenile Fiction,2005-05,166,en,No rating,http://books.google.co.in/books?id=vwt6of7puqwC&printsec=frontcover&dq=subject:mystery&hl=&cd=52&source=gbs_api,http://books.google.com/books/content?id=vwt6of7puqwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api
Mystery of the Ivory Charm,Carolyn Keene,Nancy Drew determines if an ivory elephant charm really protects its wearer from harm when she investigates the involvement of a member of the Bengleton Wild-Animal Show in a mysterious scheme.,Juvenile Fiction,1974,202,en,5,http://books.google.co.in/books?id=YS1gVN9rhEIC&dq=subject:mystery&hl=&cd=53&source=gbs_api,http://books.google.com/books/content?id=YS1gVN9rhEIC&printsec=frontcover&img=1&zoom=1&source=gbs_api
