Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
The lady of the lake,Sir Walter Scott,No description available,"Sir Walter Scott, Poem, Writing, Publisher, American, H. M. Caldwell Co., Book Cover, Victorian, History, Lady of the Lake (Legendary character), Poetry, Shorthand, Graham, Texts, Marston Moor, Battle of, England, 1644, Songs and music, Harmonic analysis, English poetry, Poésie anglaise",1800,No page count available,"cze, eng",No rating,https://openlibrary.org/works/OL863809W,https://covers.openlibrary.org/b/id/7305347-M.jpg
My Secret Life,"Walter, Anonymous",My earliest recollections of things sexual are of what I think must have occurred some time between my age of five and eight years.,"Classic Literature, Fiction, Erotic literature, Sex customs, English Erotic literature, Sex, Pornography, Sex addiction, Fiction, erotica, general, Sex addicts, Biography, Fiction, erotica, Great britain, fiction, General, Poetry, Biography/Autobiography, Erotica, Fiction - Adult, Immoral Literature, Literature, Immoral, My secret life, Passion, Romance, Romance fiction, Fiction, romance, general, Fiction, romance, suspense, Fiction, romance, erotica, Fiction, romance, erotic, Seksualiteit",1966,No page count available,eng,No rating,https://openlibrary.org/works/OL264676W,https://covers.openlibrary.org/b/id/6685979-M.jpg
Os Lusíadas,"Luís de Camões, Souza Botelho","As armas, & os barões aſsinalados, / Que da Occidental praya Luſitana, / Por mares nunca de antes nauegados, / Paſſaram, ainda alem da Taprobana, / Em perigos, & guerras esforçados, / Mais do que prometia a força humana.","Poetry, History, Discovery and exploration, Description and travel, Explorers, Early works to 1800, Portuguese Explorers, Colonies, Translations into English, Spanish poetry, Portuguese, Epic poetry, Concordances, Portuguese Epic poetry, Criticism and interpretation, Facsimiles, Manuscripts, Portuguese poetry, Translations from Portugese, English poetry, Travel, Portuguese language, Textbooks for foreign speakers, English, Gama, vasco da, 1469-1524, Voyages and travels, poetry, Continental european fiction (fictional works by one author), Portuguese language, study and teaching, Romances, Portuguese fiction, Poetry (poetic works by one author), Portuguese literature, Classical period, Camoens, Lusiads, Poetry, history and criticism, Language arts, Spanish literature, Asia, Portuguese language reference",1572,No page count available,"fre, lat, ger, und, por, eng, spa, mul, ita",No rating,https://openlibrary.org/works/OL848771W,https://covers.openlibrary.org/b/id/5943496-M.jpg
Roots,Alex Haley,"Early in the spring of 1750, in the village of Juffure, four days upriver from the coast of The Gambia, West Africa, a manchild was born to Omoro and Binta Kinte.","Blacks, History, African American families, African Americans, Afro-Americans, Alex Haley, Biography, Family, Haley family, Kinte family, Kinte family., Noirs américains, Biographies, Gambia, Africa, Fiction, Familia Haley, Historical fiction, Familia Kinte, African American, Families, Family Reunions, Genealogy, Plantation life, Slavery, African Continental Ancestry Group, African americans, biography, Haley, alex, 1921-1992, Large type books, Race identity, National Black Family Month, Poetry (poetic works by one author), Linguistic analysis (linguistics), Linguistics, research, Computational linguistics, Religion, Orphans, Church growth, Kinte (Famille), Haley (Famille), Noirs amr icains, Haley, Alex,",1861,No page count available,"fre, jpn, spa, und, ger, eng",No rating,https://openlibrary.org/works/OL1815447W,https://covers.openlibrary.org/b/id/10027318-M.jpg
Poema de mio Cid,Anonymous,No description available,"Romances, Spanish poetry, Poetry, Poetry anthologies: classical, early & medieval, Spanish Epic poetry, Poesía, Poesía española, Poesía épica española, Translations into English, Criticism and interpretation, Romance literature, Manuscripts, Spanish Manuscripts, Facsimiles, History and criticism, Fiction, Spanish language, Literatura española, Poetry, collections, Poetry (poetic works by one author), Cantar de mío Cid, Spanish literature, Cid, approximately 1043-1099 -- Romances, Epic poetry, Spanish, Spanish literature -- History and criticism, Cid , approximately 1043-1099, Poetry in spanish, to 1369 - spanish-english parallel texts, 861/.1, English poetry",1868,No page count available,"spa, mac, eng, fre, lav, ukr, ara, por, ita, chi, ger",No rating,https://openlibrary.org/works/OL886738W,https://covers.openlibrary.org/b/id/4910995-M.jpg
Room on the Broom,Julia Donaldson,"The witch had a cat and a hat that was black,","Children's fiction, Witches, fiction, Animals, fiction, Dragons, fiction, Stories in rhyme, Animals, Juvenile fiction, Dragons, Animals in fiction, Dragons in fiction, Witches, Fiction, Witches in fiction, Sound, fiction, Board books, Halloween, fiction, Toy and movable books, Picture books, Child and youth fiction, Fantasy & Magic, Holidays & Celebrations, Halloween, Humorous Stories, Student activities, Creative activities and seat work, Children's Books/Baby-Preschool, Nursery rhymes, Children's poetry",2001,No page count available,"gla, gle, rus, cat, wel, eng",No rating,https://openlibrary.org/works/OL1938251W,https://covers.openlibrary.org/b/id/10839950-M.jpg
The complete poetical works,Robert Burns,"MY loved, my honoured, much respected friend!","Biography, Children's poetry, Scottish, Correspondence, Criticism and interpretation, English Poets, English literature, English poetry, Gift books, History and criticism, Juvenile poetry, Miniature books, Poetry, Scots Songs, Scottish Authors, Scottish Dialect poetry, Scottish Gaelic language, Scottish Gaelic poetry, Scottish Poets, Scottish poetry, Specimens, Texts, Translations into Polish, Poetry (poetic works by one author), Songs, scottish, Children's poetry, English, Literature, collections, History",1786,No page count available,"epo, bel, cze, rum, eng, chi, mul, slo, ger, bak, gem, sco, rus, gla, jpn, fre, pol, hun, nor",No rating,https://openlibrary.org/works/OL766052W,https://covers.openlibrary.org/b/id/9048263-M.jpg
La Nuit,Elie Wiesel,"They called him Moche the Beadle, as though he had never had a surname in his life.","Holocaust literature, death marches, Talmud, Siege of Jerusalem, Cabala, Hasidism, yellow badges, Kaddish, death of God, Buchenwald Resistance, Concentration camps, World War, 1939-1945, Jewish Personal narratives, Children in the Holocaust, Holocaust survivors, Personal narratives, Jewish authors, Modern Literature, French Authors, History, Jews, Ethnic relations, Holocaust, Jewish (1939-1945), Childhood and youth, Biography, Youth, Genocide, Persecutions, Children, Creative nonfiction, Autobiography, war and conflict, Reading Level-Grade 9, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Fiction, fantasy, general, Fiction, science fiction, general, Holocaust, jewish (1939-1945), personal narratives, Fiction, general, Romance literature, Jews, biography, Jews, romania, Romania, biography, Fiction, suspense, Fiction, thrillers, general, Poetry (poetic works by one author), Canadian drama (dramatic works by one author), Philosophy, Wiesel, elie, 1928-2016, Transylvania (romania), Fiction, thrillers, suspense, Literature, collections, Holocaust, 1939-1945, History and criticism, Prisoners' writings, Romanian, Study and teaching (Secondary), Wiesel, elie , 1928-2016, Childhood and youthwiesel, elie , 1928-2016, World war, 1939-1945--personal narratives, jewish, Holocaust, jewish (1939-1945)--personal narratives, Jews--romania--sighet--biography, Holocaust, jewish (1939-1945)--romania--sighet--personal narratives, Concentration camps--autobiography, Holocaust, Holocaust--autobiography, Jews--autobiography, Ds135.r73 w54813 2006, D810.j4 w514 2006, Ds135 .r73 w651n 2006, Second world war, Kabbalah, Holocaust, jewish (1939-1945) fast (ocolc)fst00958866, Personal memoirs, English & college success -> english -> biography & autobiography, Social sciences -> history -> jewish history",1955,No page count available,"yid, heb, fre, eng",No rating,https://openlibrary.org/works/OL14856842W,https://covers.openlibrary.org/b/id/9154540-M.jpg
Revolting rhymes,Roald Dahl,I guess you think you know this story.,"Fairy tales, Adaptations, Humorous poetry, Children's poetry, English, Narrative poetry, English poetry, Adaptation, Stories in rhyme, Contes, Ouvrages pour la jeunesse, Cuentos de hadas, Adaptaciones, Poesía narrativa, Poesía humorística, Poesía inglesa, Contes populars, Adaptacions lliures, Contes rimats, Children's poetry, Poetry, Translations into Welsh, Histoires rimées, Poésie enfantine anglaise, Fairy tales, adaptations, Child and youth poetry",1982,No page count available,"ita, fre, spa, wel, eng",No rating,https://openlibrary.org/works/OL45878W,https://covers.openlibrary.org/b/id/9176010-M.jpg
Livro do desassossego,Fernando Pessoa,"Nasci num tempo em que a maioria dos jovens tinham perdido a crença em Deus, pela mesma razão que os seus maiores a tinham tido — sem saber porquê.","Portuguese Poets, Poetas portugueses, Fiction, Biografía, Biography, Modern fiction, General, Poetry, Continental european fiction (fictional works by one author), Poetry (poetic works by one author), Pessoa, fernando, 1888-1935, Poets, biography, Portugal, biography, Notebooks, sketchbooks, Authors, portuguese, Biographie, Poètes portugais, Biographies, Poets, Portuguese",1900,No page count available,"fre, spa, por, eng",No rating,https://openlibrary.org/works/OL847061W,https://covers.openlibrary.org/b/id/900685-M.jpg
Parzival,"Wolfram von Eschenbach, Gottfried Weber, Hermann Jantzen, Mary Blackwell Sterling, Bernd Schirok, Peter Knecht",No description available,"Arthurian romances, Facsimiles, German Manuscripts, Knights and knighthood, Knights and knighthood in literature, Legends, Manuscripts, Medieval Manuscripts, Perceval, Perceval (Legendary character), Perceval (Romance, etc.), Perceval (Romances, etc.), Romances, Staatsbibliothek Preussischer Kultur-besitz, Stiftsbibliothek Sankt Gallen, Textual Criticism, Continental european fiction (fictional works by one author), German literature, history and criticism, Poetry (poetic works by one author), German Epic poetry, Translations, History and criticism, Romances, German, Grail, Translations into English, German Romances, Edition Perceval",1885,No page count available,"ger, spa, ita, gmh, eng, und, fre",No rating,https://openlibrary.org/works/OL1098085W,https://covers.openlibrary.org/b/id/8245163-M.jpg
De consolatione philosophiae,Boethius,No description available,"Incunabula, God, Miniature books, Medieval Education, Specimens, Medieval Philosophy, Good and evil, Theodicy, Philosophy, Medieval and modern Latin literature, Philosophy and religion, Consolation, Translations into Franco-Venetian, Ancient Philosophy, Latin American literature, Bibliothèque nationale de France, Theology, open_syllabus_project, History, History and criticism, Sources, Early works to 1800, Education, Happiness, Poetry, Philosophy, medieval, Boethius, -524, Philosophy, ancient, Theology, early works to 1800, God (Christianity), Philosophie et religion, Bonheur, Ouvrages avant 1800, Englisch, Latein, Übersetzung, Filosofie, Troost, Christianisme, Literary criticism, Ancient & classical, Translations into French (Old French), Roman influences",1483,No page count available,"kor, ita, fre, fro, gre, enm, grc, dut, roa, lat, spa, mul, ang, ger, frm, eng",No rating,https://openlibrary.org/works/OL1393130W,https://covers.openlibrary.org/b/id/8237802-M.jpg
