Title,Author,Description,Category,Published Date,Page Count,Language,Average Rating,Preview Link,Thumbnail
Authority and the Individual,Bertrand Russell,The fundamental problem I propose to consider in these lectures is this: how can we combine that degree of individual initiative which is necessary for progress with the degree of social cohesion that is necessary for survival?,"Philosophy, Power (Social sciences), Individualism, Authority, Pouvoir (Sciences sociales), PSYCHOLOGY, Social Psychology, SOCIAL SCIENCE, Anthropology, Cultural, POLITICAL SCIENCE, Public Policy, Cultural Policy, Popular Culture, Poder (Ciencias sociales)",1949,No page count available,"tur, per, chi, hin, ita, swe, cat, spa, eng, ger, heb, mar",No rating,https://openlibrary.org/works/OL1088583W,https://covers.openlibrary.org/b/id/8242875-M.jpg
Fast Food Nation,Eric Schlosser,"CHEYENNE MOUNTAIN SITS on the eastern slope of Colorado's Front Range, rising steeply from the prairie and overlooking the city of Colorado Springs.","politics, health, current events, sociology, McDonald's, food, American cooking, social science, popular culture, cooking, feeding behavior, social aspects, foods, quality, trade marks, food industry, health hazards, food safety, Voedingsgewoonten, Fastfood, Health & Fitness, Media Studies, Industria y comercio, Restaurantes de comida rápida, Cookery, Cooking & Food, Nonfiction, Alimentos, Cuisine américaine, Fast food restaurants, Food industry and trade, Alimentos de conveniencia, Convenience foods, Food habits, Diet, Ernährungsgewohnheit, Ess- und Trinksitte, Ernährung, Fast Food, Lebensmittelindustrie, Lebensmittelfälschung, Convienience foods, Large type books, Comida de preparación rápida, Comida basura, Industria alimentaria, History, United states, social life and customs, Restaurants, united states, Restaurants-minute, Aliments, Industrie et commerce, Aliments précuisinés, New York Times reviewed, Diet in disease, Habitudes alimentaires, Cuisine, Régimes alimentaires, Recipes, Customs & Traditions, Agribusiness, Labor, Fast food restaurants--united states, Food industry and trade--united states, Convenience foods--united states, Fast foods, Diet, western, Nutritive value, Business & economics--industries--agribusiness, Business & economics--labor, Social science--popular culture, Snabbmatsrestauranger, Snabbmat, Fast food restaurants--history, Fast food restaurants--united states--history, Tx945.3 .s355 2012, 338.1/973, Bus077000 bus070120 hea017000 his054000 his036060",2001,No page count available,"fre, jpn, eng, ger, spa",No rating,https://openlibrary.org/works/OL5801795W,https://covers.openlibrary.org/b/id/8392930-M.jpg
The Tao of Physics,Fritjof Capra,Modern physics has had a profound influence on almost all aspects of human society.,"Mysticism, Philosophy, Physics, Religion and science, Physique, Philosophie, Mysticisme, Physics textbooks, Textbooks, Science textbooks, Physics, popular works, Physics, philosophy, Taoism, Philosophy and science, Religious aspects, Religion, Quantum theory, Weltbild, Physik, Mystik, Östliche Philosophie, Philosophie orientale, Philosophie et physique",1975,No page count available,eng,No rating,https://openlibrary.org/works/OL3258255W,https://covers.openlibrary.org/b/id/6981251-M.jpg
Hong lou meng,Xueqin Cao,No description available,"Fiction, History, Baoyu Jia (Fictitious character), Chinese fiction, Upper class, Social life and customs, Families, Juvenile literature, Women, Popular Print Disabled Books, Qing Dynasty (China), Fiction, general, China, fiction, Near and far eastern fiction (fictional works by one author), Fiction, historical, Chia, pao-yu (fictitious character), fiction, Fiction, historical, general",1900,No page count available,"spa, chi, fre, cmn, eng",No rating,https://openlibrary.org/works/OL16280308W,https://covers.openlibrary.org/b/id/238206-M.jpg
The Demon-Haunted World,Carl Sagan,"As I got off the plane, he was waiting for me, holding up a scrap of cardboard with my name scribbled on it.","Open Library Staff Picks, Long Now Manual for Civilization, Pseudowetenschap, Science, Onwetendheid, Parapsychology, Popular works, Sociale aspecten, Irrtum, Aberglaube, Naturwissenschaftliche Weltanschauung, Naturwissenschaften, Okkultismus, Wissenschaft, Grenzwissenschaften, Irrationalität, Methodology, Study and teaching, Literacy, Science and civilization, Methods, Education, Philosophy, Sciences, Ouvrages de vulgarisation, Méthodologie, Étude et enseignement, Alphabétisation, Sciences et civilisation, Wetenschap, New York Times reviewed, Ciencia, Obras de divulgación, Enseñanza, Fanatismo, Razonamiento, Ciencia y civilización, Errores populares, Metodología, Science, methodology, Science, study and teaching, Science, popular works",1995,No page count available,"tur, chi, ita, cat, por, spa, ger, eng",No rating,https://openlibrary.org/works/OL2950942W,https://covers.openlibrary.org/b/id/13129044-M.jpg
The Yiddish Policemen's Union,Michael Chabon,No description available,"literary fiction, hard-boiled fiction, mystery & detective fiction, alternative history, Popular American Fiction, Fiction, Fiction - Historical, Historical - General, Fiction / General, Literary, General, Fiction - General, Unabridged Audio - Fiction/General, Audiobooks, Abridged Audio - Fiction/General, Jews -- Alaska -- Fiction., Narcotic addicts -- Crimes against -- Fiction., Murder -- Investigation -- Fiction., Mystery fiction., homocide, Arab-Israeli War, Holocaust, detective story, Hugo Award Winner, award:hugo_award=2008, award:hugo_award=novel, Murder, Investigation, Jews, Mystery fiction, Narcotic addicts, Crimes against, Detective and mystery stories, Roman, Alternative histories (Fiction), mystery & detective, hard-boiled, literature, Jews, fiction, Alaska, fiction, Fiction, mystery & detective, general, Fiction, alternative history, Drug addicts, Aufklärung, Juden, Kriminalbeamter, Mord, New York Times reviewed, award:nebula_award=novel, Juifs, Romans, nouvelles, Meurtre, Enqu?tes, Uchronies, Roman policier, Homicide investigation, Large type books",2006,No page count available,"ita, eng, por, spa, fre",No rating,https://openlibrary.org/works/OL119430W,https://covers.openlibrary.org/b/id/12745258-M.jpg
Hospital Sketches,"Louisa May Alcott, Bessie Zaban Jones, Jan Oliveira","""I WANT something to do.""","Biography, Career in nursing, Classic Literature, Fiction, History, Hospitals, Medical care, Military hospitals, Military nursing, Nurses, Personal narratives, United States Civil War, 1861-1865, Women, Medicine in Literature, Popular Works, Civilian relief, Civilian war relief, American Civil War (1861-1865) fast (OCoLC)fst01351658, American Women authors, Nurses, biography, United states, history, civil war, 1861-1865, hospitals, United states, history, civil war, 1861-1865, personal narratives, Alcott, louisa may, 1832-1888, United states, history, civil war, 1861-1865, women, United states, history, civil war, 1861-1865, medical care, Washington (d.c.), history, Authors, biography, United states, history, civil war, 1861-1865, pictorial works, Georgetown (washington, d.c.), United states, history, Nursing, New York Times reviewed",1863,No page count available,eng,No rating,https://openlibrary.org/works/OL30060W,https://covers.openlibrary.org/b/id/755981-M.jpg
The Intelligent Man's Guide to Science,Isaac Asimov,No description available,"Science, Popular works, History, Biology, Science, popular works",1960,No page count available,"spa, eng, fre, rus, tur",No rating,https://openlibrary.org/works/OL46214W,https://covers.openlibrary.org/b/id/13148661-M.jpg
The art of happiness,"His Holiness Tenzin Gyatso the XIV Dalai Lama, Howard C. Cutler",I believe that the very purpose of our life is to seek happiness.,"Doctrines, Religious aspects of Happiness, Aspectos religiosos, Budismo, Vida religiosa, Buddhism, Religious life, Felicidad, Doctrinas, Popular Works, Happiness, Buddhismus, Glück, Religiöses Leben, Gluck, Religioses Leben, Dalai lamas, Religious life, buddhism, Spirituality, Buddhism, doctrines, Religious aspects",1998,No page count available,"fre, fin, jpn, rus, spa, ger, eng",No rating,https://openlibrary.org/works/OL318761W,https://covers.openlibrary.org/b/id/6671211-M.jpg
At Home,Bill Bryson,No description available,"cosmetics, history of cotton, spinning jenny, corsets, Victorian fashion, nurseries, attics, plum rooms, stairs, wallpaper, paint, bedrooms, bathrooms, dressing rooms, linen, hemp, wool, silk, sumptuary laws, English medieval clothing, wigs, studies, pests, mousetraps, mason jars, disease vectors, rats, mice, bedbugs, bats, locusts, gardens, cement, East India Company, table manners, Ashtabula River Railroad Disaster, Tay Bridge disaster, blackouts, Industrial Revolution, tallow, beeswax, whaling, kerosene, gas lighting, electric lighting, drawing rooms, crop rotation, history of tea, history of coffee, cattle, dining rooms, nutrition, scurvy, beriberi, history of salt, black pepper, spice trade, Mrs Beeton's Book of Household Management, Victorian England, sculleries, larders, domestic workers, slavery, great halls, Volkerwanderung, grubenhaus architecture, food adulteration, food preservation, Wenham Lake Ice Company, clergy, domestic life, Houses, Environmental aspects, Rooms, Dwellings, Psychological aspects, Environmental aspects of Rooms, Psychological aspects of Rooms, Environmental aspects of Dwellings, Psychological aspects of Dwellings, home, mundanity, socialization, introspection, History, Nonfiction, New York Times bestseller, nyt:paperback_nonfiction=2011-10-15, Social life and customs, Social history, Social evolution, Domestic, Social change, Social conditions, Manners and customs, HOUSE & HOME / Reference, HISTORY / Reference, SOCIAL SCIENCE / Popular Culture, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Large type books, Households, New York Times reviewed, Arts & Entertainment, Home & Garden, Fictional Works, Home economics, Great britain, social conditions",2010,No page count available,"dut, eng, rus",No rating,https://openlibrary.org/works/OL15100470W,https://covers.openlibrary.org/b/id/8579619-M.jpg
The elegant universe,Brian Greene,Calling it a cover-up would be far too dramatic.,"Superstring theories, Cosmology, Superstringtheorie, Supercordes (Physique nucle aire), Gro©e Vereinheitlichung, Cosmologie, Große Vereinheitlichung, Supercordes (Physique nucléaire), Champ unitaire, Théories du, Quantum theory, Physique mathématique, Unified field theories, Cosmogony, Teori a de las Supercuerdas, Teori a de los Quanta, Teori a de cuerdas, Snaartheorie, Particles (Nuclear physics), Popular works",1999,No page count available,"ita, fre, spa, srp, ger, eng",No rating,https://openlibrary.org/works/OL7920347W,https://covers.openlibrary.org/b/id/1007630-M.jpg
Computer Concepts,"June Jamrich Parsons, Dan Oja",No description available,"Amateurs' manuals, Computer input-output equipment, Computer science, Computer software, Computers, Handbooks, manuals, Handbooks, manuals, etc, Informática, Popular works, Problems, exercises, Problems, exercises, etc, Study and teaching, General Theory of Computing, General, Computers - General Information, Computer Books: General, Computer Literacy, Computers, handbooks, manuals, etc., Computers, study and teaching, Computer files, Computer security, Internet, Microcomputers, Computer programs",1996,No page count available,"eng, spa",No rating,https://openlibrary.org/works/OL2373712W,https://covers.openlibrary.org/b/id/9289977-M.jpg
The Emperor of All Maladies,"Siddhartha Mukherjee, Nessa Carey","On the morning of May 19, 2004, Carla Reed, a thirty-year-old kindergarten teacher from Ipswich, Massachusetts, a mother of three young children, wok up in bed with a headache.","medical history, social sciences, history, civilization, oncology, Cancer, nyt:paperback_nonfiction=2011-08-27, research, New York Times bestseller, Protected DAISY, medicine, Leukemia, In library, Antineoplastic Agents, drug therapy, Cancer, popular works, History, 20th Century, Behandling, Historia, New York Times reviewed, Antineoplastic agents--history, Leukemia--history, Leukemia--drug therapy, Cancer--history, Rc275 .m85 2010, Wh 11 aa1 m953e 2010, 616.99/4, General, Social sciences -> history -> world civilization, Social sciences -> social sciences -> general, Allied health & medical -> medical -> history",2010,No page count available,"chi, fre, jpn, por, spa, ger, pol, eng",No rating,https://openlibrary.org/works/OL15540668W,https://covers.openlibrary.org/b/id/11320203-M.jpg
